Year,State_Code,State_Abbr,County_Code,County_Name,Commodity_Code,Commodity_Name,Insurance_Plan,Stage_Code,Col_1,Col_2,Cause_Code,Cause_Name,Month_Code,Month_Name,Col_3,Policies_Earning_Premium,Policies_Indemnified,Net_Planted_Acres,Net_Endorsed_Acres,Liability,Total_Premium,Producer_Premium,Subsidy,State_Private_Subsidy,Additional_Subsidy,EFA_Premium_Discount,Net_Determined_Acres,Indemnity,Loss_Ratio
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,5,5,282.09,0,94307,40448.5,16456.5,23862.5,0,129.5,0,282.09,99136.5,2.45
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,11,NOV,2021,1,1,202.4,0,56786,31258,14067,17191,0,0,0,202.4,71753,2.3
2021,12,FL,63,Jackson                       ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,18,0,7646,1597,565,942,0,90,0,18,4894,3.06
2021,12,FL,63,Jackson                       ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,2,2,394.46,0,166802,47486,19469,28017,0,0,0,394.46,120139,2.53
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,16.34,0,5985,2520.5,1033,1487.5,0,0,0,16.34,4334,1.72
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,6,6,963.015,0,432781.8,139648.8,52839.5,83944.6,0,2864.7,0,963.015,341922.4,2.45
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,9,9,1212.435,0,533621,157503.5,52860.5,101147.5,0,3495.5,0,1212.435,389285,2.47
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,35,35,7459.24,0,3465573.2,1227311.2,495253,719962.4,0,12095.8,0,7459.24,2766930.6,2.25
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,11,11,1567.52,0,711440,226450,87277,139173,0,0,0,1567.52,728584,3.22
2021,12,FL,63,Jackson                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,11,NOV,2021,1,1,226,0,80330,42286,19026,23260,0,0,0,226,92884,2.2
2021,12,FL,63,Jackson                       ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,1,JAN,2021,3,3,148.0339,0,110336.73,38452.75,15024.87,22687,0,740.88,0,148.0339,91151.76,2.37
2021,12,FL,63,Jackson                       ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,15.19,0,3370,1601,656,945,0,0,0,15.19,1299,0.81
2021,12,FL,63,Jackson                       ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,8,0,4264.4,333.2,136.8,196.4,0,0,0,8,2985.2,8.96
2021,12,FL,63,Jackson                       ,41,Corn                          ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,1,JAN,2021,3,3,105.938,0,78853.25,27480.67,10737.37,16213.61,0,529.69,0,105.938,66736.04,2.43
2021,12,FL,63,Jackson                       ,41,Corn                          ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,13.19,0,2926,1390,570,820,0,0,0,13.19,2476,1.78
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,R ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,19.705,0,11066,2780.5,1140,1640.5,0,0,0,28,2660,0.96
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,19.01,0,5267,2109,949,1160,0,0,0,19.01,5052,2.4
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,50,0,21147,3800,1558,2242,0,0,0,50,20554,5.41
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,23.44,0,9559,2744,1235,1509,0,0,0,23.44,6036,2.2
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,2,2,220.685,0,96476,18498.5,6923,11575.5,0,0,0,240.39,47743,2.58
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,40,40,4586.825,0,2286109,605005,266194.5,338124,0,686.5,0,4808.93,1441905,2.38
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,17,17,2711.23,0,1486568,373742,156152,217122,0,468,0,2711.23,1037762,2.78
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,11,NOV,2021,1,1,134.74,0,34832,17383,9039,8344,0,0,0,134.74,28571,1.64
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,5,5,451.69805,0,264591.14,56730.24,23214.4,33515.84,0,0,0,454.34805,116487.1,2.05
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,7,7,633.58205,0,267782.94,77567.74,34506.4,43061.34,0,0,0,633.58205,180093.2,2.32
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,5,5,445.632,0,255070.4,55952,23150,32802,0,0,0,445.632,121874.8,2.18
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,38.3129,0,21939.52,5840.52,2628.2,3212.32,0,0,0,38.3129,2910.4,0.5
2021,12,FL,63,Jackson                       ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,11,NOV,2021,5,5,385.26,0,194753,53945,24272,29673,0,0,0,385.26,149720,2.78
2021,12,FL,63,Jackson                       ,81,Soybeans                      ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,3,3,666.44,0,134288,35542,12725,21235,0,1582,0,666.44,92123,2.59
2021,12,FL,63,Jackson                       ,81,Soybeans                      ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,99.5,0,30876,3284,1346,1938,0,0,0,99.5,20399,6.21
2021,12,FL,63,Jackson                       ,81,Soybeans                      ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,31.32,0,6325,1490,611,879,0,0,0,31.32,5646,3.79
2021,12,FL,63,Jackson                       ,86,Fresh Market Tomatoes         ,90,APH       ,A,4,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,1,1,61,0,349743,152086,62355,89731,0,0,0,61,99610,0.65
2021,12,FL,63,Jackson                       ,86,Fresh Market Tomatoes         ,90,APH       ,A,4,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,3,3,42.7,0,252651,111115,47128,63987,0,0,0,42.7,214043,1.93
2021,12,FL,63,Jackson                       ,86,Fresh Market Tomatoes         ,90,APH       ,A,4,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,33.7,0,126511,80309,32927,47382,0,0,0,33.7,90234,1.12
2021,12,FL,63,Jackson                       ,86,Fresh Market Tomatoes         ,90,APH       ,A,4,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,4,4,76.78,0,406682,174296,78433,95863,0,0,0,76.78,342661,1.97
2021,12,FL,63,Jackson                       ,132,Cucumbers                     ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,279,0,274729,25368,10401,14967,0,0,0,279,174120,6.86
2021,12,FL,63,Jackson                       ,132,Cucumbers                     ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,120,0,81293,14379,5895,8484,0,0,0,120,33530,2.33
2021,12,FL,65,Jefferson                     ,20,Pecans                        ,41,PRV       ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,113.4,0,27216,9176,3303,5873,0,0,0,113.4,21014,2.29
2021,12,FL,65,Jefferson                     ,20,Pecans                        ,41,PRV       ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,153.7,0,254835,20695,9313,11382,0,0,0,153.7,91608,4.43
2021,12,FL,65,Jefferson                     ,20,Pecans                        ,41,PRV       ,A,H ,31,Excess Moisture/Precipitation/Rain,11,NOV,2021,1,1,281.4,0,262812,57084,25687,31397,0,0,0,281.4,199555,3.5
2021,12,FL,65,Jefferson                     ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,50,0,28719,3812,1715,2097,0,0,0,50,7601,1.99
2021,12,FL,65,Jefferson                     ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,100.28,0,49545,8364,3869,4014,0,481,0,100.28,32189,3.85
2021,12,FL,65,Jefferson                     ,81,Soybeans                      ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,65,0,13652,1165,477,687,0,1,0,65,5501,4.72
2021,12,FL,67,Lafayette                     ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,248.38,0,175031,14309,5868,8441,0,0,0,248.38,71470,4.99
2021,12,FL,67,Lafayette                     ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,112,0,68559,4789,1594,2634,0,561,0,112,35916,7.5
2021,12,FL,67,Lafayette                     ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,239.42,0,192887,19745,8885,10860,0,0,0,239.42,100614,5.1
2021,12,FL,67,Lafayette                     ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,133.91,0,57480,2556,843,1713,0,0,0,133.91,42433,16.6
2021,12,FL,69,Lake                          ,9999,All Other Crops               ,50,DO        ,A,2,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,1,1,26.2,0,31414,5496,2253,3243,0,0,0,26.2,21942,3.99
2021,12,FL,71,Lee                           ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,6,6,125.4,0,967713,116220,50015,66205,0,0,0,125.4,878114,7.56
2021,12,FL,75,Levy                          ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,30,0,3652,866,205,511,0,150,0,30,4032,4.66
2021,12,FL,75,Levy                          ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,7,7,772.976,0,496767.8,56702.2,24146.4,32555.8,0,0,0,772.976,196722.4,3.47
2021,12,FL,75,Levy                          ,75,Peanuts                       ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,83,0,38125,4612,1745,2537,0,330,0,83,8406,1.82
2021,12,FL,75,Levy                          ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,2,2,267.5,0,190533,20735,8611,11814,0,310,0,267.5,119217,5.75
2021,12,FL,75,Levy                          ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,6,6,402.51,0,176803,26412,11332,14730,0,350,0,402.51,89308,3.38
2021,12,FL,75,Levy                          ,75,Peanuts                       ,2,RP        ,A,UH,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,125,0,74968,9959,5179,4780,0,0,0,125,82620,8.3
2021,12,FL,75,Levy                          ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,0,0,152911.05,24891.9,4978.35,19913.55,0,0,0,0,77177.25,3.1
2021,12,FL,79,Madison                       ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,889.62,0,329458,51468,19141,30367,0,1960,0,889.62,258314,5.02
2021,12,FL,79,Madison                       ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,93.21,0,42085,1728,544,1019,0,165,0,93.21,18077,10.46
2021,12,FL,79,Madison                       ,81,Soybeans                      ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,45.36,0,9841,2364,827,1537,0,0,0,45.36,5768,2.44
2021,12,FL,81,Manatee                       ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,80.21,0,577753,43353,17775,25578,0,0,0,82.8,322413,7.44
2021,12,FL,81,Manatee                       ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,8,AUG,2020,1,1,125.56,0,904409,75405,30916,44489,0,0,0,125.56,546556,7.25
2021,12,FL,83,Marion                        ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,1,1,490.98,0,158688,22059,6939,13015,0,2105,0,490.98,138233,6.27
2021,12,FL,83,Marion                        ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,2,2,1499.03,0,707057,150776,59359,86019,0,5398,0,1499.03,330188,2.19
2021,12,FL,83,Marion                        ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,0,0,1788534,160968,46681,114287,0,0,0,0,127910,0.79
2021,12,FL,85,Martin                        ,83,Peppers                       ,50,DO        ,A,3,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,187.3,0,1014791,70230,25283,44947,0,0,0,187.3,12549,0.18
2021,12,FL,85,Martin                        ,9999,All Other Crops               ,50,DO        ,A,  ,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,0,0,374625,15515,5585,9930,0,0,0,0,120022,7.74
2021,12,FL,86,Miami - Dade                  ,44,Fresh Market Sweet Corn       ,50,DO        ,A,2,31,Excess Moisture/Precipitation/Rain,9,SEP,2020,2,2,117.75,0,154044,18055,7554,10501,0,0,0,117.75,154044,8.53
2021,12,FL,86,Miami - Dade                  ,44,Fresh Market Sweet Corn       ,50,DO        ,A,R ,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,575.1,0,1501586,100156,41064,59092,0,0,0,163.4,22060,0.22
2021,12,FL,86,Miami - Dade                  ,86,Fresh Market Tomatoes         ,50,DO        ,A,4,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,6.5,0,50160.5,4702.5,2116.5,2586,0,0,0,6.5,40506,8.61
2021,12,FL,86,Miami - Dade                  ,1010,Nursery (NVS)                 ,50,DO        ,A,  ,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,1,1,0,0,125727,9859,4043,5816,0,0,0,0,34852,3.54
2021,12,FL,86,Miami - Dade                  ,9999,All Other Crops               ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,10,OCT,2020,1,1,0,0,4290489,523440,104688,418752,0,0,0,0,157969,0.3
2021,12,FL,91,Okaloosa                      ,11,Wheat                         ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,1,1,55.5,0,8086,1176,529,647,0,0,0,55.5,1348,1.15
2021,12,FL,91,Okaloosa                      ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,13,0,4410,852,284,503,0,65,0,13,82,0.1
2021,12,FL,91,Okaloosa                      ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,1,1,1627.9,0,1061236,149202,29588,114885,0,4729,0,1627.9,204151,1.37
2021,12,FL,91,Okaloosa                      ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,6.12,0,2070,404,166,238,0,0,0,6.12,1962,4.86
2021,12,FL,91,Okaloosa                      ,41,Corn                          ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,1,1,10,0,2251.6,508.8,208.8,300,0,0,0,10,952.8,1.87
2021,12,FL,91,Okaloosa                      ,41,Corn                          ,2,RP        ,A,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,2,2,72.7,0,14679,2515,1102,1413,0,0,0,72.7,5138,2.04
2021,12,FL,91,Okaloosa                      ,41,Corn                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2021,1,1,227,0,44666,6252,2563,3689,0,0,0,227,15633,2.5
2021,12,FL,91,Okaloosa                      ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,93.48,0,58330,12710,5719,6991,0,0,0,93.48,13616,1.07
2021,12,FL,91,Okaloosa                      ,75,Peanuts                       ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2021,1,1,101.73,0,53451,9017,3697,5320,0,0,0,101.73,38111,4.23
2021,12,FL,93,Okeechobee                    ,9999,All Other Crops               ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,0,0,160085,6243,2747,3496,0,0,0,0,86597,13.87
2021,12,FL,97,Osceola                       ,9999,All Other Crops               ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,1,1,48,0,99324,9386,3379,6007,0,0,0,5,-14669,-1.56
2021,12,FL,97,Osceola                       ,9999,All Other Crops               ,90,APH       ,A,UH,31,Excess Moisture/Precipitation/Rain,5,MAY,2021,1,1,48,0,99324,9386,3379,6007,0,0,0,91.9,169552,18.06
2021,12,FL,99,Palm Beach                    ,44,Fresh Market Sweet Corn       ,50,DO        ,A,2,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,3,3,286.6,0,283225,20056,7066,12990,0,0,0,286.6,226985,11.32
2021,12,FL,105,Polk                          ,207,Orange Trees                  ,40,TDO       ,A,2,31,Excess Moisture/Precipitation/Rain,9,SEP,2020,1,1,1010,0,33836,811,267,544,0,0,0,1010,1050,1.29
2021,12,FL,105,Polk                          ,207,Orange Trees                  ,40,TDO       ,A,3,31,Excess Moisture/Precipitation/Rain,9,SEP,2020,1,1,5930,0,257956,6192,2043,4149,0,0,0,5930,20636,3.33
2021,12,FL,105,Polk                          ,211,All Other Citrus Trees        ,40,TDO       ,A,2,31,Excess Moisture/Precipitation/Rain,9,SEP,2020,1,1,4548,0,167821,2979,1073,1906,0,0,0,2274,53153,17.84
2021,12,FL,105,Polk                          ,211,All Other Citrus Trees        ,40,TDO       ,A,2,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,2,2,11181,0,374564,7416,2447,4969,0,0,0,11181,73537,9.92
2021,12,FL,107,Putnam                        ,84,Potatoes                      ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,38.2,0,128279,9877,4050,5827,0,0,0,38.2,32253,3.27
2021,12,FL,109,St Johns                      ,84,Potatoes                      ,90,APH       ,A,H ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,128.2,0,379948,20828,8539,12289,0,0,0,141.99,63454,3.05
2021,12,FL,111,St Lucie                      ,73,Nursery (FG&C)                ,50,DO        ,A,  ,31,Excess Moisture/Precipitation/Rain,11,NOV,2020,1,1,0,0,1236943,85093,38292,46801,0,0,0,0,78827,0.93
2021,12,FL,111,St Lucie                      ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,6,JUN,2021,1,1,0,0,4651354,232568,67445,165123,0,0,0,0,103096,0.44
2021,12,FL,111,St Lucie                      ,76,Whole Farm Revenue Protection ,76,WFRP      ,A,  ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,3,3,0,0,344460,27665,5533,22132,0,0,0,0,141669,5.12
2021,12,FL,113,Santa Rosa                    ,21,Cotton                        ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,9,SEP,2021,3,3,76.5,0,47638,4715,1674,2783,0,258,0,76.5,12766,2.71
2021,12,FL,113,Santa Rosa                    ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,7,JUL,2021,5,5,269.6,0,139542,16420,5755.5,9572.5,0,1092,0,290.5,74817,4.56
2021,12,FL,113,Santa Rosa                    ,21,Cotton                        ,2,RP        ,A,H ,31,Excess Moisture/Precipitation/Rain,8,AUG,2021,31,31,4301.19,0,2543906,336033,110468,208913,0,16652,0,4301.19,1100106,3.27
